0.06,0.33,3.1659
0.15,0.44,1.5065
0.66,0.24,-2.6138
0.16,0.52,1.1135
0.32,0.86,-3.3473
0.1,0.86,1.4605
0.68,0.93,-3.4583
0.77,0.38,-0.26234
0.01,0.44,3.1484
0.14,0.77,0.97466
0.26,0.29,-0.8535
0.89,0.89,1.3072
0.24,0.33,-0.44935
0.17,0.96,0.05275
0.87,0.63,1.3806
0.8,0.6,0.13255
0.76,0.69,-1.0373
0.72,0.13,-1.059
0.6,0.52,-4.3159
0.35,0.43,-3.2229
0.87,0.34,2.122
0.12,0.23,2.4024
0.31,0.4,-2.3302
0.91,0.54,2.3262
0.34,0.16,-2.5079
0.52,0.16,-4.3557
0.74,0.19,-0.65815
0.05,0.77,2.282
0.89,0.1,2.7672
0.28,0.79,-2.3174
0.94,0.47,2.8091
0.92,0.49,2.5373
0.4,0.97,-5.2245
0.54,0.66,-5.1707
0.22,0.26,0.14943
0.77,0.16,0.13025
0.87,0.16,2.3842
0.46,0.94,-5.7501
0.01,0.16,3.6956
0.32,0.99,-3.637
0.28,0.08,-0.93896
0.3,0.92,-3.0756
0.41,0.7,-4.7791
0.91,0.11,3.1577
0.63,0.63,-3.9479
0.81,0.29,0.85724
0.48,0.75,-5.4245
0.79,0.54,-0.0093179
0.66,0.6,-3.3458
0.94,0.61,2.4945
0.59,0.82,-5.0707
0.67,0.83,-3.4781
0.04,0.41,3.0196
0.5,0.27,-4.5734
0.14,0.91,0.72186
0.62,0.08,-3.0351
0.18,0.63,0.42625
0.52,0.31,-4.5548
0.73,0.66,-1.8413
0.31,0.88,-3.2154
0.32,0.13,-2.0185
0.37,0.24,-3.1058
0.74,0.46,-1.1392
0.02,0.18,3.5787
0.36,0.99,-4.4875
0.89,0.82,1.417
0.87,0.73,1.3662
0.72,0.57,-1.944
0.9,0.28,2.6604
0.42,0.16,-3.8267
0.74,0.41,-1.0181
0.39,0.05,-3.1341
0.63,0.61,-4.0112
0.21,0.8,-0.65521
0.41,0.88,-5.2237
0.61,0.59,-4.2346
0.22,0.03,0.69805
0.08,0.39,2.7661
0.88,0.31,2.3086
0.51,0.42,-4.8437
0.8,0.88,-0.585
0.02,0.2,3.5755
0.25,0.36,-0.82212
0.26,0.67,-1.5519
0.76,0.32,-0.31414
0.56,0.2,-4.0881
0.72,0.53,-1.8423
0.69,0.88,-3.2374
0.67,0.03,-2.0003
0.66,0.16,-2.4118
0.57,0.57,-4.7584
0.14,0.79,0.93891
0.64,0.46,-3.433
0.29,0.42,-1.8836
0.69,0.23,-1.8423
0.35,0.92,-4.1645
0.68,0.87,-3.5038
0.43,0.72,-5.1093
0.91,0.88,1.6151
0.81,0.88,-0.21146
0.85,0.02,2.3639
0.53,0.02,-3.9673
0.41,0.08,-3.5712
0.59,0.57,-4.6109
0.72,0.9,-2.6061
0.83,0.95,0.041609
0.3,0.73,-2.7279
0.64,0.02,-2.5493
0.88,0.42,2.0844
0.04,0.77,2.3917
0.42,0.65,-4.7995
0.67,0.73,-3.4859
0.24,0.42,-0.60245
0.93,0.71,2.165
0.63,0.79,-4.4279
0.1,0.29,2.6711
0.46,0.08,-3.9195
0.78,0.98,-1.1748
0.88,0.55,1.6773
0.32,0.24,-2.2018
0.53,0.93,-5.7194
0.28,0.95,-2.6853
0.88,0.15,2.6176
0.51,0.83,-5.6826
0.92,0.13,3.4123
0.38,0.07,-3.1359
0.76,0.63,-0.93998
0,0.78,2.4257
0.48,0.45,-4.762
0.19,0.39,0.66742
0.31,0.95,-3.3259
0.86,0.18,2.1996
0.58,0.69,-4.8184
0.34,0.55,-3.292
0.83,0.76,0.38437
0.27,0.26,-0.93476
0.66,0.81,-3.7093
0.41,0.04,-3.3198
0.14,0.92,0.62595
0.05,0.21,3.3907
0.8,0.94,-0.63054
0.28,0.23,-1.1856
0.82,0.68,0.40198
0.18,0.96,-0.22305
0.62,0.84,-4.652
0.83,0.15,1.6065
0.47,0.9,-5.7165
0.73,0.55,-1.6135
0.39,0.07,-3.1407
0.38,0.45,-3.8464
0.72,0.95,-2.65
0.46,0.21,-4.3422
0.36,0.38,-3.3565
0.31,0.7,-2.9692
0.94,0.83,2.015
0.59,0.92,-5.2167
0.01,0.39,3.1356
0.6,0.7,-4.592
0.26,0.63,-1.6617
0.12,0.81,1.3312
0.24,0,0.1386
0.6,0.34,-3.9645
0.64,0.09,-2.74
0.81,0.12,1.329
0.65,0.34,-3.0987
0.57,0.79,-5.2143
0.37,0.91,-4.5499
0.18,0.5,0.77137
0.98,0.23,3.4308
0.05,0.9,1.9874
0.43,0.55,-4.6703
0.69,0.62,-2.8083
0.1,0.4,2.4219
0.23,0.99,-1.5545
0.22,0.27,0.27154
0.15,0.83,0.71936
0.03,0.11,3.6943
0.92,0.11,3.2257
0.61,0.01,-3.0376
0.1,0.7,1.972
0.54,0.63,-5.1201
0.14,0.22,2.1561
0.94,0.42,2.8129
0.99,0.75,2.5396
0.31,0.75,-3.0376
0.3,0.36,-1.886
0.81,0.75,-0.074874
0.97,0.19,3.6536
0.23,0.91,-1.2772
0.12,0.12,2.7768
0.14,0.69,1.216
0.94,0.45,2.8018
0.75,0.76,-1.5485
0.96,0.9,2.0615
0.67,0.33,-2.6391
0.21,0.34,0.28088
0.78,0.76,-0.733
0,0.82,2.3384
0.1,0.08,3.1191
0.77,0.95,-1.3435
0,0.75,2.4961
0.64,0.83,-4.1659
0.4,0.6,-4.5013
0.87,0.68,1.4141
0.23,0.37,-0.25938
0.61,0.63,-4.3201
0.61,0.84,-4.7573
0.58,0.65,-4.7798
0.01,0.19,3.519
0.31,0.05,-1.6144
0.87,0.66,1.3788
0.11,0.7,1.6642
0.54,0.79,-5.5199
0.87,0.46,1.8269
0.67,0.38,-2.6231
0.92,0.52,2.3697
0.43,0.47,-4.6126
0.04,0.8,2.2724
0.04,0.35,3.2386
0.4,0.23,-3.7069
0.68,0.53,-2.7371
0.31,0.13,-1.7677
0.47,0.11,-4.2123
0.86,0.48,1.6186
0.43,0.91,-5.4412
0.6,0.28,-3.7088
0.6,0.21,-3.5512
0.74,0.1,-0.4288
0.34,1,-4.1516
0.1,0.49,2.2789
0.89,0.66,1.8213
0.63,0.92,-4.5165
0.79,0.53,-0.13795
0.1,0.06,2.9931
0.86,0.81,0.92147
0.7,0.58,-2.3972
0.63,0.43,-3.4889
0.32,0.27,-2.2855
0.54,0.84,-5.5563
0.38,0.09,-2.9991
0.57,0.22,-3.9623
0.03,0.22,3.4544
0.72,0.72,-2.1519
0.48,0.2,-4.2843
0.86,0.39,1.7001
0.31,0.85,-3.077
0.94,0.68,2.3409
0.2,0.12,0.95678
0.75,0.09,-0.2167
0.43,0.33,-4.2673
0.93,0.35,2.9571
0.78,0.04,0.71463
0.6,0.95,-5.1393
0.1,0.54,2.0797
0.93,0.73,2.2073
0.01,0.88,2.183
0.41,0.48,-4.3765
0.05,0.93,1.9754
0.17,0.87,0.16858
0.28,0.64,-2.0903
0.8,0.71,-0.19132
0.02,0.23,3.4304
0.63,0.96,-4.6367
0.3,0.52,-2.2671
0.46,0.01,-3.9186
0.49,0.94,-5.7253
0.89,0.28,2.6194
0.29,0.58,-2.2176
0.02,0.39,3.2056
0.1,0.98,1.3009
0.97,0.73,2.4742
0.01,0.15,3.6937
0.98,0.96,2.1229
0.36,0.47,-3.4058
0.84,0.07,2.0979
0.68,0.88,-3.3909
0.4,0.52,-4.323
0.03,0.79,2.3694
0.76,0.49,-0.6802
0.66,0.97,-4.1431
0.56,0.92,-5.5477
0.93,0.26,3.0796
0.57,0.49,-4.6037
0.38,0.5,-3.8593
0.66,0.27,-2.6643
0.58,0.1,-3.7498
0.96,0.82,2.1687
0.38,0.16,-3.1829
0.32,0.6,-2.7666
0.86,0.21,2.0975
0.84,0.9,0.29189
0.79,0.18,0.5691
0.65,0.21,-2.7654
0.1,0.12,2.98
0.23,0.14,0.30982
0.66,0.99,-4.2064
0.9,0.1,3.0704
0.52,0.81,-5.4858
0.14,0.89,0.72287
0.42,0.22,-3.8206
0.08,0.46,2.5822
0.73,0.35,-1.2411
0.8,0.48,0.32249
0.72,0.64,-2.0178
0.69,0.99,-3.569
0.28,0.25,-1.2469
0.51,0.69,-5.4086
0.19,0.91,-0.32607
0.04,0.53,2.7854
0.47,0.05,-3.9817
0.55,0.78,-5.3457
0.93,0.68,2.2496
0.38,0.67,-4.3954
0.55,0.24,-4.2831
0.69,0.29,-2.1392
0.44,0.56,-4.8666
0.77,0.99,-1.4875
0.61,0.89,-4.8777
0.11,0.94,1.1174
0.17,0.77,0.34443
0.1,0.59,2.094
0.76,0.56,-0.85335
0.84,0.81,0.45426
0.85,0.28,1.8158
0.1,0.72,1.7156
0.59,0.63,-4.6624
0.78,0.33,0.040652
0.9,0.24,2.7929
0.14,0.73,1.0927
0.38,0.54,-3.9362
0.1,0.21,2.6902
0.82,0.17,1.3387
0.47,0.82,-5.5524
0.89,0.13,2.7655
0.97,0.4,3.1178
0.96,0.71,2.4493
0.13,0.12,2.42
0.55,0.31,-4.3984
0.42,0.73,-4.93
0.32,0.23,-2.1059
0.52,0.72,-5.4149
0.31,0.51,-2.5005
0.96,0.31,3.2898
0.36,0.61,-3.8735
0.44,0.99,-5.7752
0.46,0.66,-5.1258
0.11,0.39,2.2994
0.18,0.03,1.6687
0.04,0.02,3.7875
0.63,0.93,-4.651
0.45,0.65,-5.1291
0.63,0.09,-2.8679
0.71,0.67,-2.3174
0.64,0.49,-3.4794
0.9,0.19,2.8678
0.04,0.46,2.9602
0.41,0.05,-3.5182
0.37,0.44,-3.6531
0.45,0.16,-4.0236
0.52,0.78,-5.5685
0.29,0.86,-2.6611
0.51,0.71,-5.44
0.96,0.17,3.4653
0.3,0.39,-2.0269
0.73,1,-2.414
0.89,0.36,2.4589
0.83,0.42,1.1416
0.93,0.31,2.9825
0.58,0.09,-3.7751
0.08,0.55,2.4216
0.08,0.07,3.3597
0.15,0.37,1.524
0.86,0.59,1.3294
0.5,0.02,-3.9845
0.99,0.69,2.631
0.4,0.4,-4.014
0.62,0.36,-3.4835
0.29,0.23,-1.4001
0.63,0.11,-2.9336
0.49,0.46,-4.8232
0.64,0.13,-2.7996
0.35,0.21,-2.6526
0.24,0.47,-0.75363
0.17,0.55,0.79639
0.1,0.23,2.7538
0.19,0.78,-0.067345
0.49,0.85,-5.743
0,0.08,3.7743
0.68,0.56,-2.8033
0.55,0.93,-5.6721
0.01,0.97,2.0676
0.83,0.34,1.2242
0.92,0.5,2.4822
0.41,0.93,-5.2713
0.39,0,-3.078
0.36,0.28,-3.0963
0.51,0.93,-5.8832
0.13,0.47,1.7915
0.8,0.2,0.86128
0.97,0.58,2.6841
0.17,0.89,0.12019
0.5,0.77,-5.487
0.96,0.86,2.1135
0.93,0.75,2.305
0.72,0.3,-1.3662
1,0.12,3.7025
0.86,0.38,1.7684
0.74,0.61,-1.4442
0.87,0.25,2.2494
0.29,0.59,-2.2544
0.98,0.15,3.6935
0.79,0.33,0.35433
0.7,0.85,-3.0467
0.48,0.01,-4.0032
0.43,0.81,-5.2555
0.34,0.98,-4.1896
0.25,0.21,-0.45466
0.02,0.85,2.3025
0.84,0.7,0.72308
0.63,0.41,-3.6234
0.76,0.37,-0.58375
0.37,0.48,-3.7377
0.22,0.23,0.30029
0.56,0.12,-3.9461
0.07,0.61,2.4005
0.7,0.02,-1.3162
0.7,0.75,-2.7068
0.56,0.73,-5.0854
0.66,0.96,-3.9947
0.6,0.01,-3.2704
0.55,0.85,-5.4822
0.5,0.64,-5.2455
0.55,0.69,-5.13
0.37,0.85,-4.3872
0.14,0.35,1.9339
0.13,0.05,2.7277
0.58,0.26,-4.044
0.15,0.17,2.0193
0.7,0.79,-2.7888
0.23,0.41,-0.34691
0.13,0.72,1.3258
0.37,0.05,-2.8849
0.55,0.76,-5.3194
0.95,0.69,2.5012
0.95,0.19,3.5768
0.98,0.49,2.9162
0.87,0.99,0.83423
0.59,0.35,-4.0686
0.02,0.17,3.6606
0.64,0.38,-3.3073
1,0.79,2.392
0.22,0.88,-1.0156
0.84,0.23,1.7584
0.89,0.14,2.817
0.03,0.03,3.8759
0.77,0.18,0.1512
0.34,0.04,-2.0883
0.2,0.99,-0.75453
0.5,0.09,-4.1223
0.99,0.08,3.8465
0.68,0.84,-3.4061
0.44,0.79,-5.283
0.24,0.15,-0.15849
0.75,0.89,-1.7742
0.48,0.39,-4.8063
0.85,0.7,0.90419
0.76,0.43,-0.53763
0.13,0.41,1.9997
0.72,0.29,-1.3306
0.27,0.18,-0.76346
0,0.56,2.8476
0.28,0.99,-2.6829
0.17,0.03,1.8652
0.15,0.36,1.6011
0.13,0.74,1.3122
0.39,0.24,-3.5952
0.48,0.21,-4.4621
0.67,1,-3.9537
0.97,0.71,2.4828
0.51,0.38,-4.7014
0.71,0.5,-2.0383
0.08,0.67,2.2921
0.18,0.25,1.1235
0.48,0.26,-4.5392
0.16,0.66,0.7361
0.79,0.32,0.23739
0.26,0.97,-2.1945
0.29,0.1,-1.2109
0.87,0.15,2.3916
0.15,0.1,2.2318
0.77,0,0.54704
0.86,0.42,1.7577
0.97,0.66,2.4742
0.64,0.36,-3.2845
0.92,0.17,3.2399
0.58,0.24,-3.9924
0.12,0.34,2.1366
0.95,0.01,3.7609
0.57,0.9,-5.3913
0.82,0.24,1.1911
0.2,0.69,-0.052815
0.88,0.45,1.9796
0.95,0.54,2.7899
0.29,0.49,-1.9165
0.82,0.74,0.12552
0.28,0.04,-0.79106
0.83,0.01,1.9771
0.28,0.52,-1.7349
0.7,0.3,-1.7694
0.51,0.52,-5.1199
0.48,0.14,-4.2153
0.23,0.6,-0.76434
0.27,0.43,-1.2959
0.84,0.61,0.90758
0.18,0.86,-0.046311
0.25,0.62,-1.3062
0.32,0.5,-2.7351
0.28,0.66,-2.0504
0.61,0.75,-4.551
0.1,0.94,1.3487
0.55,0.63,-5.1202
0.28,0.58,-1.8872
0.96,0.61,2.6411
0.43,0.66,-4.9439
0.55,0.44,-4.7006
0.24,0.96,-1.7059
0.02,0.63,2.6998
0.19,0.02,1.5038
1,0.06,3.951
0.03,0.77,2.3393
0.62,0.09,-3.085
0.02,0.67,2.6848
0.97,0.06,3.7239
0.11,0.62,1.8429
0.38,0.68,-4.3416
0.21,0.48,-0.030821
0.15,0.86,0.68968
0.14,0.7,1.0537
0.72,0.28,-1.3392
0.4,0.86,-4.8408
0.53,0.61,-5.0718
0.74,0.85,-1.9381
0.12,0.2,2.4716
0.34,0.06,-2.2877
0.42,0.7,-4.8662
0.82,0.16,1.3966
0.99,0.81,2.4473
0.64,0.52,-3.5576
0.29,0.06,-1.0513
0.07,0.97,1.6522
0.08,0.45,2.6243
0.57,0.51,-4.6148
0.07,0.99,1.6854
0.37,1,-4.7688
0.42,0.86,-5.1959
0.79,0.86,-0.82662
0.23,0.5,-0.48797
0.16,0.29,1.547
0.67,0.47,-2.8808
0.97,0.29,3.3417
0,0.79,2.4057
0.03,0.02,3.9649
0.43,0.13,-3.8929
0.81,0.3,0.86416
0.24,0.44,-0.47612
0,0.77,2.5578
0.61,0.16,-3.3559
0.98,0.18,3.696
0.53,0.66,-5.2901
0.91,0.37,2.6357
0.43,0.76,-5.1511
0.66,0.57,-3.2706
0.23,0.57,-0.76888
0.17,0.62,0.74836
0.2,0.46,0.35915
0.35,0.77,-3.7589
0.42,0.15,-3.8678
0.32,0.28,-2.2435
0.67,0.56,-3.0011
0.41,0.53,-4.3981
0.3,0.02,-1.304
0.32,0.96,-3.6685
0.5,0.69,-5.3459
0.99,0.3,3.4031
0.76,0.25,-0.1864
0.53,0.38,-4.7139
0.73,0.71,-1.9839
0.87,0.74,1.3023
0.58,0.18,-3.9468
0.79,0.43,0.1257
0.18,0.06,1.4949
0.74,0.15,-0.64736
0.37,0.71,-4.0797
0.69,0.68,-2.8757
0.48,0.19,-4.4242
0.42,0.33,-4.1941
0.3,0.12,-1.3907
0.46,0.17,-4.2198
0.08,0.4,2.6754
0.43,0.77,-5.1527
0.95,1,1.7948
0.01,0.62,2.788
0.07,0.33,3.0657
0.56,0.61,-5.0229
0.62,0.93,-4.7309
0.76,0.07,0.026232
0.41,0.73,-4.7651
0.19,0.06,1.3007
0.23,0.66,-0.7671
0.71,0.24,-1.4476
1,0.94,2.1214
0.38,0.41,-3.7625
0.68,0.02,-1.7632
0.34,0.32,-2.8266
0.64,0.99,-4.5431
0.55,0.98,-5.8238
0.3,0.87,-2.9765
0.82,0.66,0.35688
0.63,0.42,-3.5341
0.02,0.05,3.9729
0.95,0.62,2.6535
0.95,0.97,1.8837
0.58,0.3,-4.0976
0.26,0.4,-1.0339
0.01,0.28,3.3736
0.09,0.8,1.7808
0.25,0.81,-1.5492
0.53,0.67,-5.2784
0.57,0.19,-3.971
0.56,0.17,-3.9925
0.09,0.75,1.8813
0.31,0.07,-1.6328
0.04,0.28,3.2944
0.89,0.96,1.2056
0.75,0.63,-1.2686
0.37,0.02,-2.6829
0.56,0.13,-4.011
0.32,0.48,-2.6522
0.66,0.21,-2.619
0.01,0.13,3.7748
0.47,0,-3.9513
0.32,0.21,-2.1162
0.84,0.73,0.63477
0.78,0.85,-0.92282
0.33,0.69,-3.3237
0.77,0.26,0.054794
0.24,0.59,-0.95302
0.6,0.45,-4.0839
0.09,0.92,1.6024
0.23,0.51,-0.45075
0.98,0.01,3.8076
0.65,0.16,-2.8089
0.64,0.91,-4.3874
0.72,0.76,-2.2897
0.16,0.03,2.0246
0.77,0.4,-0.25588
0.95,0.51,2.9431
0.33,0.58,-3.0986
0.17,0.92,0.062632
0.09,0.06,3.3101
0.47,0.26,-4.2855
0.5,0.32,-4.8119
0.49,0.45,-4.8297
0.82,0.46,0.70604
0.86,0.05,2.4655
0,0.11,3.832
0.03,0.01,3.9019
0.8,0.14,0.99092
0.57,0.02,-3.6447
0.31,0.79,-3.077
0.43,0.17,-3.941
0.78,0.12,0.38934
0.61,0.17,-3.3957
0.94,0.64,2.3366
0.38,0.26,-3.4023
0.62,0.56,-4.068
0.96,0.12,3.6898
0.62,0.53,-3.9923
0.16,0.12,1.9154
0.63,0.4,-3.459
0.38,0.27,-3.3761
0.29,0.96,-2.9443
0.35,0.45,-3.2599
0.66,0.93,-4.1011
0.95,0.72,2.2723
0.59,0.55,-4.5446
0.36,0.02,-2.6483
0.35,0.48,-3.2679
0.17,0.29,1.3529
0.59,0.53,-4.5173
0.89,0.12,2.8709
0.17,0.02,1.8212
0.96,0.85,2.1942
0.56,0.5,-4.7148
0.62,0.98,-4.9078
0.45,0.26,-4.1694
0.27,0.25,-1.0449
0.83,0.65,0.56994
0.18,0.88,-0.054284
0.72,0,-0.77738
0.41,0.34,-3.9893
0.8,0.65,-0.1085
0.19,0.03,1.4228
0.12,0.09,2.8276
0.74,0,-0.26309
0.23,0.17,0.30336
0.41,0.51,-4.3757
0.53,0.52,-5.0235
0.46,0.55,-4.9985
0.25,0.18,-0.43482
0.99,0.29,3.4516
0.78,0.9,-1.0443
0.51,0.59,-5.0588
0.19,0.59,0.27524
0.15,0.13,2.0779
0.52,0.62,-5.1848
0.22,0.58,-0.4871
0.74,0.39,-0.90728
0.52,0.05,-3.9694
0.33,0.25,-2.4886
0.73,0.76,-2.0012
0.91,0.96,1.4029
0.56,0.4,-4.4934
0.98,0.25,3.5589
0.59,0.32,-4.0369
0.31,0.91,-3.2626
0.1,0.8,1.8048
0.96,0.93,1.9534
0.96,0.34,3.1922
0.48,0.55,-5.1932
0.75,0.81,-1.5728
0.41,0.85,-5.0343
0.12,0.79,1.3876
0.31,0.94,-3.4398
0.65,0.65,-3.6389
0.07,0.34,2.991
0.14,0.27,1.9619
0.44,0.18,-4.0209
0.37,0.8,-4.3269
0.35,0.58,-3.5474
0.94,0.56,2.5585
0.62,0.27,-3.4952
0.4,0.94,-5.2447
0.96,0.64,2.6724
0.88,0.24,2.3661
0.29,0.08,-1.16
0.18,0.92,-0.095309
0.99,0.48,2.9865
0.5,0.17,-4.4208
0.05,0.04,3.7048
0.07,0.08,3.5258
0.59,0.45,-4.2589
0.31,0.15,-1.8161
0.67,0.44,-2.8817
0.67,0.53,-3.0642
0.34,0.53,-3.1823
0.38,0.08,-3.0261
0.33,0.03,-2.0355
0.94,0.32,3.001
0.15,0.69,0.94302
0.88,0.57,1.7655
0,0.47,3.065
0.84,0.91,0.30679
0.44,0.23,-4.185
0.36,0.32,-3.2535
0.29,0.91,-2.8891
0.9,0.48,2.3275
0.35,0.97,-4.296
0.37,0.89,-4.4823
0.79,0.7,-0.42232
0.37,0.66,-4.116
0.45,0.35,-4.4602
0.95,0.06,3.6894
0.06,0.49,2.7322
0.84,0.1,1.9822
1,0.89,2.2503
0.21,0.38,0.29751
0.39,0.37,-3.8611
0.58,0.94,-5.3473
0.89,0.31,2.4209
0.44,0.96,-5.7887
0.08,0.97,1.5481
0.34,0.63,-3.3576
0.74,0.14,-0.58098
0.63,0.59,-3.9027
0.79,0.5,0.075318
0.98,0.92,2.1683
0.54,0.36,-4.6356
0.02,0.15,3.7498
0.6,0.46,-4.2057
0.84,0.27,1.5778
0.46,0.34,-4.6006
0.23,0.72,-1.0254
0.8,0.45,0.31233
0.91,0.03,3.3587
0.72,0.54,-1.8759
0.06,0.2,3.3355
0.56,0.22,-4.2045
0.6,0.19,-3.6875
0.36,0.52,-3.5527
0.71,0.9,-2.8161
0.88,0.26,2.4353
0.65,0.22,-2.8156
0.93,0.4,2.7763
0.93,0.15,3.3278
0.06,0.57,2.7105
0.75,0.25,-0.54233
0.96,0.66,2.567
0.4,0.79,-4.6996
0,0.44,3.008
0.88,0.13,2.5996
0.91,0.91,1.5706
0.06,0.16,3.3962
0.33,0.06,-2.1439
0.22,0.43,-0.084709
0.72,0.39,-1.6131
0.16,0.95,0.31572
0.33,0.42,-2.6834
0.31,0.96,-3.4007
0.34,0.52,-3.1522
0.79,1,-0.94386
0.24,0.57,-0.95456
0.37,0.82,-4.2579
0.17,0.85,0.12791
0.47,0.92,-5.7861
0.1,0.82,1.6672
0.47,0.7,-5.3591
0.49,0.33,-4.594
0.26,0.6,-1.41
0.51,0.61,-5.191
0.72,0.35,-1.4025
0.83,0.03,1.892
0.49,0.24,-4.4682
0.27,0.57,-1.5741
0.24,0.3,-0.37194
0.97,0.78,2.3333
0.26,0.9,-2.0755
0.1,0.41,2.3874
0.11,0.6,1.8288
0.4,0.12,-3.5137
0.36,0.6,-3.847
0.6,0.94,-5.1843
0.17,0.14,1.5908
0.51,0.85,-5.7381
0.09,0.4,2.4825
0.46,0.57,-4.9114
0.31,0.55,-2.5633
0.32,0.16,-2.0204
0.64,0.53,-3.6
0.09,0.67,2.1315
0.38,0.22,-3.3962
0.08,0.43,2.6289
0.93,0.36,2.8653
0.69,0.92,-3.3425
0.81,0.61,0.22305
0.62,0.5,-3.9696
0.03,0.96,2.0508
0.79,0.29,0.37809
0.4,0.53,-4.2406
0.27,0.16,-0.89115
0.36,0.29,-3.1895
0.78,0.52,-0.20043
0.45,0.32,-4.4374
0.62,0.19,-3.3212
0.21,0.86,-0.71192
0.12,0.7,1.4091
0.26,0.24,-0.71805
0.23,0.8,-1.0391
0.95,0.22,3.2818
0.39,0.23,-3.6208
0.58,0.62,-4.7075
0.46,0.04,-3.939
0.32,0.98,-3.6359
0.12,0.25,2.4178
0.32,0.12,-1.9514
0.44,0.19,-4.0865
0.07,0.75,2.164
0.03,0.73,2.4642
0.84,0.8,0.57422
0.07,0.36,2.9578
0.14,0,2.5026
0.27,0.6,-1.6689
0.56,0.03,-3.8494
0.26,0.61,-1.4649
0.15,0.61,1.1454
0.39,0.94,-5.0511
0.26,0.87,-2.0256
0.71,0.95,-2.8382
0.33,0.94,-3.8324
0.79,0.16,0.67699
0.99,0.34,3.2803
0.02,0.64,2.7087
0.65,0.43,-3.3147
0.89,0.85,1.3334
0.16,0.84,0.47389
0.76,0.82,-1.2223
0.29,0.43,-1.9531
0.75,0.34,-0.70351
0.98,0.73,2.6251
0.42,0.28,-4.118
0.79,0.65,-0.37942
0.55,0.13,-4.0852
0.94,0.21,3.3902
0.41,0.86,-5.1431
1,0.82,2.3907
0.58,0.95,-5.4272
0.05,0.64,2.6391
0.88,0.28,2.3005
0.38,0.55,-4.0139
0.68,0.98,-3.7208
0.02,0.3,3.3462
0.3,0.48,-2.176
0.07,0.59,2.4631
0.51,0.4,-4.7377
0.69,0.63,-2.8113
0.03,0.31,3.2769
0.08,0.59,2.2615
0.43,0.41,-4.6132
0.07,0.67,2.345
0.97,0.65,2.5906
0.18,0.55,0.6004
0.86,0.22,2.113
0.48,0.99,-6.0056
0.38,0.95,-4.7883
0.13,0.02,2.6945
0.71,0.7,-2.4733
0.16,0.42,1.2242
0.25,0.95,-1.8962
0.45,0.15,-4.0882
0.94,0.65,2.3044
0.62,0.31,-3.5377
0.49,0.54,-5.0473
0.93,0.66,2.347
0.84,0.55,1.0856
0.61,0.34,-3.7683
0.34,0.45,-3.0226
0.88,0.63,1.652
0.57,0.29,-4.1883
0.78,0.78,-0.80363
0.72,0.56,-1.7447
0.54,0.71,-5.2649
0.37,0.9,-4.5991
0.57,0.6,-4.8714
0.2,0,1.2447
0.03,0.63,2.7713
0.2,0.13,1.0523
0.98,0.98,2.0417
1,0.5,2.9622
0.85,0.53,1.32
0.3,0.29,-1.7265
0.37,0.04,-2.8673
0.22,0.74,-0.68582
0.66,0.73,-3.5631
0.97,0.59,2.7979
0.66,0.55,-3.243
0.16,0.77,0.52599
0.46,0.4,-4.6526
0.15,0.65,1.0243
0.49,0.43,-4.865
0.93,0.2,3.2433
0.54,0.57,-4.9659
0.06,0.59,2.5454
0.01,0.99,1.973
0.48,0.78,-5.4864
0.37,0.09,-3.026
0.28,0.67,-2.072
0.26,0.95,-2.1437
0.02,0.22,3.5567
0.92,0.32,2.9241
1,0.09,3.7406
0.53,0.24,-4.4257
0.32,0.87,-3.461
0.06,0.17,3.4389
0.45,0.53,-4.7798
0.32,0.55,-2.7567
0.97,0.04,3.8463
0.57,0.28,-4.1759
0.84,0.21,1.6823
0.71,0.04,-1.0145
0.02,0.19,3.5721
0.91,0.69,2.0715
0.55,0.25,-4.2191
0.34,0.87,-3.8998
0.8,0.49,0.34099
0.95,0.56,2.7732
0.17,0.24,1.407
0.95,0.25,3.3016
0.08,0.11,3.3314
0.32,0.9,-3.4639
0.84,0.58,1.018
0.27,0.62,-1.7873
0.64,0.19,-2.9392
0.1,0.58,2.0509
0.77,0.09,0.27251
0.41,0.22,-3.843
0.11,0.28,2.573
0.24,0.04,0.083704
0.65,0.01,-2.4152
0.66,0.4,-2.9388
0.08,0.2,3.0683
0.62,0.03,-3.016
0.79,0.06,0.93785
0.96,0.46,2.9179
0.79,0.14,0.71677
0.67,0.48,-2.8947
0.13,0.46,1.7852
0.41,0.89,-5.1725
0.97,0.95,2.0491
0.47,0.89,-5.7427
0.93,0.94,1.7999
0.36,0.49,-3.4316
0.59,0.09,-3.471
0.93,0.07,3.487
0.22,0.82,-0.87184
0.11,0.34,2.4757
0.78,0.97,-1.109
0.58,0.48,-4.412
0.89,0.17,2.7604
0.81,0.32,0.80466
0.07,0.76,2.1338
0.02,0.93,2.1869
0.65,0.48,-3.2753
0.93,0.04,3.4863
0.34,0.51,-3.1403
0.54,0.37,-4.6596
0.28,0.09,-0.96192
0.75,0.04,-0.071707
0.94,0.53,2.6795
0.6,0.42,-4.0219
0.23,0.4,-0.1923
0,0.22,3.521
0.26,0.3,-0.8462
0.59,0.38,-4.1338
0.83,0.61,0.67885
1,0.3,3.4998
0.07,0.12,3.3653
1,0.23,3.6261
0.43,0.85,-5.3406
0.35,0.26,-2.8199
0.99,0.95,2.0927
0.43,0,-3.6547
0.92,0.25,3.0308
0.35,0.06,-2.4655
